id,prompt,phrasing_style,domain,d1,d2,d3,d4,d5
v4_d2zero_037,what is a container image,explicit,DevOps,0.0,0.0,0.0,0.0,0.0
v4_d2zero_038,what is schema validation,vague,Data Engineering,0.0,0.0,0.0,0.0,0.0
v4_d2zero_039,what is least privilege access,implicit,Security,0.0,0.0,0.0,0.0,0.0
v4_d2zero_040,what is demand forecasting,explicit,Supply Chain,0.0,0.0,0.0,0.0,0.0
v4_d2zero_041,what is a cloud region and give a short example,vague,General Enterprise,0.25,0.0,0.25,0.0,0.0
v4_d2zero_042,what is a service account and give a short example,implicit,Security,0.25,0.0,0.25,0.0,0.0
v4_d2zero_043,what does high availability mean and give a short example,explicit,Cloud Infrastructure,0.25,0.0,0.25,0.0,0.0
v4_d2zero_044,what is a deployment pipeline,vague,DevOps,0.0,0.0,0.0,0.0,0.0
v4_d2zero_045,what is a data warehouse,implicit,Data Engineering,0.0,0.0,0.0,0.0,0.0
v4_d2zero_046,what does mfa stand for,explicit,Security,0.0,0.0,0.0,0.0,0.0
v4_d2zero_047,what is a webhook,vague,System Integration,0.0,0.0,0.0,0.0,0.0
v4_d2zero_048,what is a purchase order,implicit,Supply Chain,0.0,0.0,0.0,0.0,0.0
v4_d2zero_049,what is employee onboarding,explicit,HR Tech,0.0,0.0,0.0,0.0,0.0
v4_d2zero_050,what is a marketing qualified lead,vague,Marketing Tech,0.0,0.0,0.0,0.0,0.0
v4_d2zero_051,what is cost allocation and give a short example,implicit,FinOps,0.25,0.0,0.25,0.0,0.0
v4_d2zero_052,what is model drift and give a short example,explicit,AI Governance,0.25,0.0,0.25,0.0,0.0
v4_d2zero_053,what is modbus and give a short example,vague,IoT & Smart Factory,0.25,0.0,0.25,0.0,0.0
v4_d2zero_054,what is a retention policy,implicit,Regulatory Compliance,0.0,0.0,0.0,0.0,0.0
v4_d2zero_055,what is an api gateway,explicit,System Integration,0.0,0.0,0.0,0.0,0.0
v4_d2zero_056,what is object storage,vague,Cloud Infrastructure,0.0,0.0,0.0,0.0,0.0
v4_d2zero_057,what is a container image,implicit,DevOps,0.0,0.0,0.0,0.0,0.0
v4_d2zero_058,what is schema validation,explicit,Data Engineering,0.0,0.0,0.0,0.0,0.0
v4_d2zero_059,what is least privilege access,vague,Security,0.0,0.0,0.0,0.0,0.0
v4_d2zero_060,what is demand forecasting,implicit,Supply Chain,0.0,0.0,0.0,0.0,0.0
v4_d2zero_061,what is a cloud region and give a short example,explicit,General Enterprise,0.25,0.0,0.25,0.0,0.0
v4_d2zero_062,what is a service account and give a short example,vague,Security,0.25,0.0,0.25,0.0,0.0
v4_d2zero_063,what does high availability mean and give a short example,implicit,Cloud Infrastructure,0.25,0.0,0.25,0.0,0.0
v4_d2zero_064,what is a deployment pipeline,explicit,DevOps,0.0,0.0,0.0,0.0,0.0
v4_d2zero_065,what is a data warehouse,vague,Data Engineering,0.0,0.0,0.0,0.0,0.0
v4_d2zero_066,what does mfa stand for,implicit,Security,0.0,0.0,0.0,0.0,0.0
v4_d2zero_067,what is a webhook,explicit,System Integration,0.0,0.0,0.0,0.0,0.0
v4_d2zero_068,what is a purchase order,vague,Supply Chain,0.0,0.0,0.0,0.0,0.0
v4_d2zero_069,what is employee onboarding,implicit,HR Tech,0.0,0.0,0.0,0.0,0.0
v4_d2zero_070,what is a marketing qualified lead,explicit,Marketing Tech,0.0,0.0,0.0,0.0,0.0
v4_d2zero_071,what is cost allocation and give a short example,vague,FinOps,0.25,0.0,0.25,0.0,0.0
v4_d2zero_072,what is model drift and give a short example,implicit,AI Governance,0.25,0.0,0.25,0.0,0.0
v4_d2zero_073,what is modbus and give a short example,explicit,IoT & Smart Factory,0.25,0.0,0.25,0.0,0.0
v4_d2zero_074,what is a retention policy,vague,Regulatory Compliance,0.0,0.0,0.0,0.0,0.0
v4_d2zero_075,what is an api gateway,implicit,System Integration,0.0,0.0,0.0,0.0,0.0
v4_d2zero_076,what is object storage,explicit,Cloud Infrastructure,0.0,0.0,0.0,0.0,0.0
v4_d2zero_077,what is a container image,vague,DevOps,0.0,0.0,0.0,0.0,0.0
v4_d4mid_001,"Using the attached architecture diagram, incident log, and service inventory, create a formal cloud infrastructure assessment with a gap analysis, prioritized remediation roadmap, decision log, and implementation checklist.",explicit,Cloud Infrastructure,0.75,0.75,0.75,0.5,0.25
v4_d4mid_002,"Our devops team has attached the billing export, tagging report, and team allocation sheet. Analyze the patterns across these documents and produce a formal improvement plan, including findings, recommendations, dependencies, and success metrics.",implicit,DevOps,0.75,0.75,0.75,0.5,0.25
v4_d4mid_003,"the data engineering situation is messy; using the attached network topology, firewall policy, and asset inventory, figure out the root causes and write a structured remediation plan with owners and risks",vague,Data Engineering,0.75,0.75,0.75,0.5,0.25
v4_d4mid_004,"Using the attached etl run history, data catalog, and schema change log, create a formal security assessment with a gap analysis, prioritized remediation roadmap, decision log, and implementation checklist.",explicit,Security,0.75,0.75,0.75,0.5,0.25
v4_d4mid_005,"Our finops team has attached the on-call report, alert catalog, and runbook draft. Analyze the patterns across these documents and produce a formal improvement plan, including findings, recommendations, dependencies, and success metrics.",implicit,FinOps,0.75,0.75,0.75,0.5,0.25
v4_d4mid_006,"the ai governance situation is messy; using the attached campaign export, crm field map, and attribution report, figure out the root causes and write a structured remediation plan with owners and risks",vague,AI Governance,0.75,0.75,0.75,0.5,0.25
v4_d4mid_007,"Using the attached warehouse report, supplier scorecard, and shipment exception log, create a formal marketing tech assessment with a gap analysis, prioritized remediation roadmap, decision log, and implementation checklist.",explicit,Marketing Tech,0.75,0.75,0.75,0.5,0.25
v4_d4mid_008,"Our supply chain team has attached the employee survey, org chart, and attrition dashboard. Analyze the patterns across these documents and produce a formal improvement plan, including findings, recommendations, dependencies, and success metrics.",implicit,Supply Chain,0.75,0.75,0.75,0.5,0.25
v4_d4mid_009,"the hr tech situation is messy; using the attached factory sensor map, plc error log, and maintenance schedule, figure out the root causes and write a structured remediation plan with owners and risks",vague,HR Tech,0.75,0.75,0.75,0.5,0.25
v4_d4mid_010,"Using the attached api contract, queue configuration, and integration error log, create a formal iot & smart factory assessment with a gap analysis, prioritized remediation roadmap, decision log, and implementation checklist.",explicit,IoT & Smart Factory,0.75,0.75,0.75,0.5,0.25
v4_d4mid_011,"Our system integration team has attached the access review export, policy draft, and audit evidence folder. Analyze the patterns across these documents and produce a formal improvement plan, including findings, recommendations, dependencies, and success metrics.",implicit,System Integration,0.75,0.75,0.75,0.5,0.25
v4_d4mid_012,"the regulatory compliance situation is messy; using the attached model card, risk register, and evaluation report, figure out the root causes and write a structured remediation plan with owners and risks",vague,Regulatory Compliance,0.75,0.75,0.75,0.5,0.25
v4_d4mid_013,"Using the attached architecture diagram, incident log, and service inventory, create a formal general enterprise assessment with a gap analysis, prioritized remediation roadmap, decision log, and implementation checklist.",explicit,General Enterprise,0.75,0.75,0.75,0.5,0.25
v4_d4mid_014,"Our cloud infrastructure team has attached the billing export, tagging report, and team allocation sheet. Analyze the patterns across these documents and produce a formal improvement plan, including findings, recommendations, dependencies, and success metrics.",implicit,Cloud Infrastructure,0.75,0.75,0.75,0.5,0.25
v4_d4mid_015,"the devops situation is messy; using the attached network topology, firewall policy, and asset inventory, figure out the root causes and write a structured remediation plan with owners and risks",vague,DevOps,0.75,0.75,0.75,0.5,0.25
v4_d4mid_016,"Using the attached etl run history, data catalog, and schema change log, create a formal data engineering assessment with a gap analysis, prioritized remediation roadmap, decision log, and implementation checklist.",explicit,Data Engineering,0.75,0.75,0.75,0.5,0.25
v4_d4mid_017,"Our security team has attached the on-call report, alert catalog, and runbook draft. Analyze the patterns across these documents and produce a formal improvement plan, including findings, recommendations, dependencies, and success metrics.",implicit,Security,0.75,0.75,0.75,0.5,0.25
v4_d4mid_018,"the finops situation is messy; using the attached campaign export, crm field map, and attribution report, figure out the root causes and write a structured remediation plan with owners and risks",vague,FinOps,0.75,0.75,0.75,0.5,0.25
